epoch,kld_loss,kld_weighted,train_loss,val_loss,mean_qed,mean_fp_recon
40,74.39566040039062,0.07439566403627396,0.3876993195720849,1.472924954255784,0.37565725870828864,0.005628342949760182
41,74.73670959472656,0.07473671436309814,0.3806464278137762,1.5057298230147307,,
42,74.86763000488281,0.07486763596534729,0.3746099919005438,1.5257776676929622,,
43,76.65164947509766,0.07665165513753891,0.3703855146823838,1.626659437572766,,
44,73.98306274414062,0.07398306578397751,0.36479087251494063,1.4749961733003412,,
45,73.85360717773438,0.07385361194610596,0.36114005454566034,1.5010290822026942,,
46,73.40072631835938,0.07340072840452194,0.35390853072775924,1.4784696140158964,,
47,74.24249267578125,0.0742424950003624,0.3518557986748104,1.48680259154978,,
48,74.27782440185547,0.07427782565355301,0.3470171240166379,1.482382186181453,,
49,74.69618225097656,0.07469618320465088,0.3410941005664199,1.4796195562445222,,
50,74.31687927246094,0.07431688159704208,0.34059610080393715,1.4782007978826015,0.41886352191349474,0.0052329981852412485
51,74.82962799072266,0.07482963055372238,0.333787743964088,1.4795694410936708,,
52,74.99678802490234,0.07499679177999496,0.3315096274432418,1.4958837434208203,,
53,74.6026611328125,0.07460266351699829,0.32764811481397643,1.4873929143223512,,
54,75.9223403930664,0.07592234760522842,0.3236320397433998,1.479202860308671,,
55,74.58711242675781,0.07458711415529251,0.3201410896387168,1.4888258192153618,,
56,73.44769287109375,0.07344769686460495,0.3200374822715366,1.5103801086986255,,
57,74.345947265625,0.07434595376253128,0.31406485630428027,1.4762751466864061,,
58,74.44232177734375,0.07444232702255249,0.31328502497689903,1.5025050870921455,,
59,74.76006317138672,0.0747600644826889,0.3065869040135906,1.4996424272554612,,
60,73.7005615234375,0.07370056211948395,0.30304043783706025,1.469834122951047,0.3912916892670747,0.005625037077452572
61,74.91656494140625,0.07491657137870789,0.3015134776780074,1.4861082308384714,,
62,75.14503479003906,0.07514503598213196,0.29745757030139613,1.501922401045884,,
63,74.6938705444336,0.07469387352466583,0.2960423866438408,1.5170561642744547,,
64,72.86761474609375,0.07286761701107025,0.29389546279987944,1.5044444584900807,,
65,75.38150024414062,0.07538150250911713,0.2899678191748938,1.5005136769018848,,
66,74.0892562866211,0.07408925890922546,0.28866403755845293,1.5176324146483644,,
67,75.81256103515625,0.07581256330013275,0.28547713105548445,1.5110252821364,,
68,74.8197021484375,0.07481970638036728,0.28329697666956116,1.5160091371362465,,
69,74.57947540283203,0.07457947731018066,0.28029062813914984,1.5170895754612117,,
70,75.091796875,0.07509180158376694,0.27697812144264783,1.520730248887881,0.41209117504549175,0.005556680849527184
71,75.55094909667969,0.07555095106363297,0.2759020567851394,1.5063460003542195,,
72,75.16567993164062,0.07516568154096603,0.27382281719659424,1.5251421428758625,,
73,74.88068389892578,0.0748806893825531,0.26971500503965673,1.5055573475388024,,
74,74.87699890136719,0.07487700134515762,0.268768845768876,1.5039707367947,,
75,75.56877136230469,0.0755687728524208,0.2694624003856817,1.5197588137450686,,
76,76.4361572265625,0.07643616199493408,0.2651225278335668,1.5270246112536732,,
77,76.07879638671875,0.07607880234718323,0.2641767266311388,1.5485079627916862,,
78,75.05354309082031,0.07505355030298233,0.2585239112226574,1.5670792885413203,,
79,74.85676574707031,0.07485677301883698,0.25863578749190924,1.555821842104536,,
80,75.062744140625,0.07506274431943893,0.2581067674422939,1.574268363874431,0.4225703001729342,0.0054693467621939
81,73.77423858642578,0.07377424091100693,0.25571020832638236,1.5553617537157411,,
82,75.24298095703125,0.07524298131465912,0.25205176361676956,1.5371913516168443,,
83,74.93093872070312,0.07493094354867935,0.2529373305307126,1.525271242734783,,
84,76.54991149902344,0.07654991745948792,0.24924615941877737,1.5259211245321738,,
85,73.49075317382812,0.07349075376987457,0.2469182567366932,1.5546446460254644,,
86,75.41802978515625,0.07541803270578384,0.2461592621344578,1.5334447432216045,,
87,74.64192199707031,0.07464192807674408,0.245674801119775,1.5582673041858544,,
88,76.53555297851562,0.07653556019067764,0.24387712563572056,1.5605220596448164,,
89,73.41748046875,0.07341748476028442,0.2404866977630088,1.6094115586921673,,
90,75.81053161621094,0.07581053674221039,0.24126455117771878,1.5900071818627637,0.40907070942361523,0.005674646305874932
91,75.88522338867188,0.07588522881269455,0.23939277551326563,1.554986658563375,,
92,76.9374008178711,0.07693740725517273,0.23675017287750447,1.5593926159830462,,
93,74.6119384765625,0.07461193948984146,0.2349816722670187,1.5465940432559384,,
94,76.74226379394531,0.0767422690987587,0.23234286885510919,1.5666047391695965,,
95,75.01949310302734,0.07501949369907379,0.23239504239847106,1.6149119885472882,,
96,78.09382629394531,0.07809382677078247,0.22932410770260125,1.5979278923981826,,
97,76.21121978759766,0.07621122151613235,0.22863326196480183,1.5980224872775937,,
98,76.03004455566406,0.07603004574775696,0.22815253388676876,1.5774131565267784,,
99,75.80937194824219,0.07580937445163727,0.22815882605455812,1.5904878483817897,,
100,77.13938903808594,0.07713939249515533,0.22533132944551607,1.6164338678325227,0.41329312177060545,0.005589298338495011
101,75.53471374511719,0.07553471624851227,0.22436093661356238,1.6173124783131418,,
102,75.81578826904297,0.07581578940153122,0.22167826662646695,1.6131739662557094,,
103,74.68476867675781,0.07468476891517639,0.22320532150088446,1.571964012191616,,
104,75.89443969726562,0.07589444518089294,0.22021362185101728,1.5902358907230352,,
105,74.48847961425781,0.07448848336935043,0.21958853687644908,1.560104345406378,,
106,76.15641784667969,0.07615642249584198,0.220844671389953,1.5618166429306761,,
107,75.74740600585938,0.07574740797281265,0.21670644262738756,1.629259377242764,,
108,73.58802795410156,0.07358802855014801,0.21735996818485256,1.6030215038525488,,
109,76.50917053222656,0.07650917768478394,0.21564269611755968,1.6137603589233884,,
110,76.41768646240234,0.07641769200563431,0.2148615408381951,1.595735351968735,0.4388836013519902,0.0055589070393622176
111,72.83406066894531,0.0728340670466423,0.21214486300538682,1.6591504967022594,,
112,76.2535400390625,0.07625354081392288,0.21049591304076445,1.5974544547413367,,
113,74.93019104003906,0.07493019104003906,0.20978086194406562,1.5942462384021907,,
114,77.96958923339844,0.07796959578990936,0.2093767683921046,1.6299480903121497,,
115,76.28367614746094,0.07628367841243744,0.20737124362441853,1.6336034077446662,,
116,74.09016418457031,0.07409016788005829,0.20615638851998971,1.6502746932870436,,
117,76.3396987915039,0.07633969932794571,0.20675142901135912,1.5886024214955288,,
118,75.28297424316406,0.0752829760313034,0.20439604532016895,1.6208245914454884,,
119,75.10121154785156,0.07510121166706085,0.2050219878682348,1.6419184547350456,,
120,75.17473602294922,0.0751747414469719,0.2044420859024885,1.703156916318559,0.44976722929896323,0.005399930403651747
121,73.46305847167969,0.0734630599617958,0.20289638941188,1.6205774111193785,,
122,75.6509017944336,0.0756509080529213,0.20329251457730468,1.6370982594261951,,
123,76.21099853515625,0.07621100544929504,0.1992417922701843,1.6310972352777364,,
124,76.76483917236328,0.07676484435796738,0.20096256539127694,1.6086354777047194,,
125,74.05868530273438,0.07405868917703629,0.19975877441409381,1.6389592318437094,,
126,75.87490844726562,0.07587490975856781,0.19688321061963202,1.6120801802919775,,
127,75.11784362792969,0.07511784881353378,0.19651947973532288,1.6543249402339475,,
128,74.45994567871094,0.07445994764566422,0.19609849398533102,1.594282169548417,,
129,76.3319320678711,0.07633193582296371,0.19537447275854591,1.596371916540663,,
130,77.03254699707031,0.07703255116939545,0.19225087693359227,1.6416353275129627,0.4471897353689871,0.005568978635631186
131,75.51954650878906,0.07551954686641693,0.19278097470460848,1.6493209206704942,,
132,76.43746948242188,0.07643747329711914,0.19235077983558088,1.6322131466485372,,
133,75.62670135498047,0.07562670856714249,0.19101520847414347,1.6868328613680967,,
134,77.17755889892578,0.07717756181955338,0.18934092784376685,1.659345391671044,,
135,75.3613510131836,0.07536135613918304,0.1898182797809934,1.6954937241886634,,
136,74.58781433105469,0.07458781450986862,0.18953901107087467,1.698328174599754,,
137,76.27323913574219,0.07627324014902115,0.19103711947023175,1.6435637373587537,,
138,76.14398193359375,0.07614398747682571,0.187357019469285,1.6679463114988289,,
139,77.88014221191406,0.0778801441192627,0.18762489082409373,1.7517838937003412,,
140,75.69670867919922,0.07569671422243118,0.1857871290667151,1.6684637124011619,0.4251312318365806,0.005988080784517416
141,76.09280395507812,0.07609280943870544,0.18698372857521856,1.656321478867585,,
142,75.61229705810547,0.07561229914426804,0.18367067283605795,1.679942557914925,,
143,74.54066467285156,0.07454066723585129,0.183921079587581,1.604298617139221,,
144,76.69798278808594,0.07669798284769058,0.1821430546390161,1.652243456427763,,
145,75.07948303222656,0.07507948577404022,0.18219259823660708,1.6890841730634825,,
146,75.29327392578125,0.07529328018426895,0.18071353916848712,1.6768159757714065,,
147,75.85496520996094,0.07585497200489044,0.18150925792531572,1.6953632044086153,,
148,74.67333984375,0.07467333972454071,0.17875406174097416,1.6938781005103387,,
149,78.71963500976562,0.07871963828802109,0.17810603632709787,1.6473536605443933,,
150,77.61679077148438,0.07761679589748383,0.17971774494108858,1.7190059257802768,0.45252878618372794,0.005577399366672887
151,74.68017578125,0.07468017935752869,0.17912479309142088,1.6858425327748536,,
152,75.88836669921875,0.07588837295770645,0.1763267189023349,1.6968365334704145,,
153,79.20138549804688,0.07920139282941818,0.17857629317694268,1.6589836400842342,,
154,76.58912658691406,0.07658912986516953,0.1769339738149213,1.6896400769370563,,
155,75.21415710449219,0.07521416246891022,0.1749764024352955,1.714297701123092,,
156,75.84918975830078,0.07584919035434723,0.17585270474803694,1.6826547566198813,,
157,74.95056915283203,0.07495057582855225,0.17424123912311792,1.6765036376570785,,
158,74.96238708496094,0.07496239244937897,0.17357421362186212,1.7099654905345283,,
159,74.68206787109375,0.0746820718050003,0.17280707185303942,1.7164402428955043,,
160,75.87914276123047,0.07587914913892746,0.1717977570449842,1.7313338143407349,0.42986368765689575,0.005827084996404071
161,76.62574768066406,0.0766257494688034,0.17315950818423853,1.6609509496319539,,
162,73.79164123535156,0.07379164546728134,0.17118592465417803,1.7111879932038605,,
163,75.4395980834961,0.07543960213661194,0.1712002331120851,1.712328116823166,,
164,74.50650787353516,0.07450651377439499,0.16930232592728958,1.7227978584163552,,
165,76.21539306640625,0.07621539384126663,0.16856396122976286,1.7047668038305226,,
166,76.47991943359375,0.07647992670536041,0.17019697595735944,1.7390745424735519,,
167,75.33464813232422,0.07533465325832367,0.1682269489670294,1.71341874577733,,
168,74.09349822998047,0.07409349828958511,0.17004786500120897,1.7390677717117622,,
169,73.89337158203125,0.07389337569475174,0.16778765691650402,1.732905832672988,,
170,75.98212432861328,0.07598213106393814,0.16736011814745824,1.7165218510225857,0.46559093248955796,0.005520192405848062
171,76.12281799316406,0.07612282037734985,0.1657143494376876,1.7263575026549076,,
172,75.96583557128906,0.07596583664417267,0.16688219254752673,1.7260339181352584,,
173,73.4615249633789,0.07346152514219284,0.16348118945662574,1.77283593570996,,
174,74.43624877929688,0.074436254799366,0.16510601319511953,1.6875114299713343,,
175,77.25160217285156,0.0772516056895256,0.1634621156973481,1.7524938857636854,,
176,76.91813659667969,0.07691814005374908,0.16661038575952797,1.756471212198088,,
177,77.02145385742188,0.07702145725488663,0.1616627616603577,1.700752609139966,,
178,75.02156066894531,0.07502156496047974,0.16180846397400264,1.7351204789580952,,
179,74.10482025146484,0.07410482317209244,0.16096449633961438,1.7215955575126178,,
180,75.19602966308594,0.0751960352063179,0.15986628930012406,1.771198574937286,0.4760070884246881,0.005495825748878975
181,77.41402435302734,0.07741402834653854,0.16208956571518923,1.7376954981840824,,
182,76.95144653320312,0.07695145159959793,0.161225599888571,1.7568776545057536,,
183,74.89240264892578,0.07489240914583206,0.16017686717208435,1.7406858075452556,,
184,76.53695678710938,0.07653696089982986,0.15897306998671154,1.7283402936605223,,
185,77.07691192626953,0.07707691192626953,0.15924374956473852,1.739448412404245,,
186,75.10953521728516,0.07510954141616821,0.15906670934672668,1.7090864949997573,,
187,75.3204345703125,0.07532043755054474,0.15756261945071998,1.7967960343002458,,
188,74.72635650634766,0.07472635805606842,0.1574977816088655,1.748358766147379,,
189,75.22825622558594,0.0752282589673996,0.15633748591646454,1.7834461970861517,,
190,75.22600555419922,0.07522600889205933,0.15530020725725574,1.7375690880017292,0.4189361812598554,0.006001261105713606
191,76.27749633789062,0.07627750188112259,0.15626618784897975,1.7369067505986382,,
192,74.8592529296875,0.07485925406217575,0.15578825682017644,1.7700450026635972,,
193,75.18032836914062,0.07518032938241959,0.15444491153273274,1.7637093338716545,,
194,76.07084655761719,0.07607085257768631,0.15481590835576167,1.7865967519734063,,
195,76.35771942138672,0.07635772228240967,0.15506414618077696,1.8077974593720838,,
196,75.49258422851562,0.07549259066581726,0.15525590823403268,1.750473609274775,,
197,76.4423599243164,0.07644236087799072,0.1547496570118935,1.7667352699744674,,
198,76.47291564941406,0.07647291570901871,0.154545685399687,1.7860315340255006,,
199,75.20774841308594,0.07520775496959686,0.15218613278864307,1.7523632714851571,,
200,76.48460388183594,0.07648460566997528,0.1523554829815652,1.7679973647914877,0.41392170152023683,0.005952511673826467
