epoch,kld_loss,kld_weighted,train_loss,val_loss,mean_qed,mean_fp_recon
53,71.79878234863281,0.07179878652095795,0.4352683911063323,1.4968009524573498,,
54,71.59817504882812,0.07159817963838577,0.43175125180048557,1.4690046394604486,,
55,72.43943786621094,0.07243943959474564,0.42676428387326504,1.4826776848295555,,
56,70.0872573852539,0.0700872614979744,0.4236751135519624,1.5218576556729293,,
57,71.29292297363281,0.0712929293513298,0.4199367477066773,1.4769510793794531,,
58,71.46221923828125,0.0714622214436531,0.41610367686505145,1.484633113637329,,
59,73.04193115234375,0.07304193824529648,0.4112037711820559,1.5074959328071402,,
60,70.69352722167969,0.07069353014230728,0.406800864154248,1.5041108707089088,0.38511100289166916,0.5761191889815904
61,72.39242553710938,0.07239242643117905,0.4063317195190933,1.5028069171384146,,
62,71.95610809326172,0.07195611298084259,0.40021628545744964,1.512323903874547,,
63,72.4374771118164,0.07243748009204865,0.3991457380433466,1.4950043845556864,,
64,71.60006713867188,0.07160007208585739,0.39536776265271567,1.5110340615339866,,
65,70.92831420898438,0.07092832028865814,0.39187592612094746,1.5125669517929843,,
66,71.61549377441406,0.07161549478769302,0.3897473032258266,1.4998286175021822,,
67,71.5931167602539,0.07159312069416046,0.3860802924907105,1.5017399212222435,,
68,72.95773315429688,0.07295773923397064,0.38445209285235876,1.496737167069472,,
69,72.08625030517578,0.07208625227212906,0.38059356815439094,1.494784060263145,,
70,72.08824157714844,0.07208824157714844,0.377372866066313,1.5359172199201476,0.36406064943534,0.5797203686155835
71,72.31547546386719,0.07231547683477402,0.37622544829399074,1.5645895593530226,,
72,72.0573959350586,0.07205739617347717,0.3705073249963512,1.501533334510473,,
73,71.421142578125,0.07142114639282227,0.36806261018408015,1.5260294559061662,,
74,72.62883758544922,0.07262884080410004,0.36677876459702874,1.5527003460430067,,
75,73.63070678710938,0.07363071292638779,0.3646383382993674,1.5745552778244019,,
76,72.31837463378906,0.07231837511062622,0.36259145578797747,1.5407566817854965,,
77,74.48457336425781,0.07448457926511765,0.3580783107715643,1.525827504507773,,
78,71.72904205322266,0.07172904908657074,0.35539416840818566,1.510652640414401,,
79,71.83324432373047,0.07183324545621872,0.3545841645108684,1.5438466066651573,,
80,74.1325454711914,0.07413254678249359,0.3528413444591809,1.536614132361966,0.39505614111678233,0.5861764941509614
81,72.16209411621094,0.07216209918260574,0.3492610420901827,1.5711086228116498,,
82,73.39141845703125,0.07339142262935638,0.34746670441729305,1.5467812670118988,,
83,73.27845764160156,0.07327846437692642,0.34615146535523555,1.5444332344928473,,
84,72.67332458496094,0.07267332822084427,0.3411866407606143,1.5309918874488604,,
85,71.77168273925781,0.07177168875932693,0.3406945778910652,1.5286648515145165,,
86,71.51055908203125,0.07151056081056595,0.34010680513047037,1.5187549346671831,,
87,73.8708267211914,0.07387083023786545,0.3374598295385034,1.5342251765700843,,
88,75.31167602539062,0.07531168311834335,0.3363456687635397,1.5477628322288495,,
89,72.87673950195312,0.07287674397230148,0.33193564456014574,1.5161866739833545,,
90,73.81033325195312,0.07381033897399902,0.33142422976940794,1.565445873351738,0.42947012883698155,0.5982580212778427
91,73.75585174560547,0.07375585287809372,0.3292300865024012,1.5204928138533051,,
92,74.61963653564453,0.07461964339017868,0.3277234586766117,1.5230237720767565,,
93,71.47567749023438,0.07147567719221115,0.32447657906584454,1.541177009395695,,
94,72.92777252197266,0.07292777299880981,0.32321134440792876,1.555319661703088,,
95,73.43043518066406,0.07343044131994247,0.322847934094356,1.5586330868931728,,
96,72.59103393554688,0.07259103655815125,0.3193015118645802,1.5528081582184534,,
97,72.93852996826172,0.07293853163719177,0.31909805377771183,1.5668574720960544,,
98,75.07598114013672,0.07507598400115967,0.3168074546128647,1.5440728284231895,,
99,72.3159408569336,0.07231594622135162,0.3164985374768254,1.5763304608286377,,
100,72.82789611816406,0.07282789796590805,0.31203972897998244,1.572523127927324,0.3889938179256146,0.5957453312632897
101,74.94145202636719,0.07494145631790161,0.31148386336655975,1.524665673121233,,
102,72.76632690429688,0.07276633381843567,0.3076878238907964,1.5643734342688036,,
103,74.4707260131836,0.07447072863578796,0.3079455456366558,1.5642342488695113,,
104,74.42902374267578,0.07442902773618698,0.3060641205215948,1.554306999969048,,
105,72.75956726074219,0.07275956869125366,0.3050138865150003,1.5819191753456967,,
106,75.37255859375,0.07537256181240082,0.3056773272290743,1.5740806192906407,,
107,73.27521514892578,0.07327521592378616,0.30138571423343363,1.604483667430139,,
108,73.4728775024414,0.07347287982702255,0.3017982910902528,1.5819464699282462,,
109,72.97804260253906,0.07297804951667786,0.30196966135995806,1.5846780372915072,,
110,72.06409454345703,0.07206409424543381,0.2977479191448967,1.5881694851269212,0.40060489597894994,0.6164428006061147
111,73.27645874023438,0.07327646017074585,0.2953396928715489,1.6031872761819792,,
112,74.27478790283203,0.07427479326725006,0.2955313750240103,1.56818075766596,,
113,73.07300567626953,0.07307300716638565,0.29362952901203865,1.602324990856892,,
114,73.60379028320312,0.0736037939786911,0.2934566102978435,1.5993013091402337,,
115,74.3932876586914,0.07439329475164413,0.28856088868245866,1.643510230309871,,
116,72.11126708984375,0.07211127132177353,0.28844105336342635,1.5704960388583311,,
117,73.94297790527344,0.07394298166036606,0.28854417423668266,1.6807993153504739,,
118,73.78517150878906,0.07378517836332321,0.28567367085096146,1.6092657592139104,,
119,74.94895935058594,0.07494896650314331,0.2845610770584659,1.623895308151332,,
120,73.75534057617188,0.07375534623861313,0.28498049128938047,1.5622824685720214,0.4187524989550996,0.613302639620358
121,73.70411682128906,0.07370412349700928,0.282145912894069,1.6046312048114786,,
122,74.05946350097656,0.07405946403741837,0.2819995180171448,1.5917776939809187,,
123,75.08558654785156,0.0750855877995491,0.2820094373677643,1.5974221376188795,,
124,75.34654235839844,0.07534654438495636,0.2796348410236408,1.612479236239996,,
125,73.40785217285156,0.0734078586101532,0.2774299031115048,1.6146607589069966,,
126,75.06396484375,0.07506396621465683,0.2767979598567906,1.5975862190229202,,
127,72.80615234375,0.07280615717172623,0.2748606302118952,1.5793091189073811,,
128,73.2655258178711,0.07326553016901016,0.2752969024035592,1.6166694555304317,,
129,73.99765014648438,0.07399765402078629,0.2747466543471952,1.6151617724694531,,
130,74.26596069335938,0.0742659643292427,0.27193784738216453,1.638007512125176,0.420039500518454,0.6195582325997505
131,73.35455322265625,0.0733545571565628,0.26978636609824275,1.6175997458177709,,
132,74.64601135253906,0.07464601844549179,0.27050267409922923,1.6047601963230038,,
133,73.74151611328125,0.07374151796102524,0.2687583444785927,1.6343318395028081,,
134,75.88411712646484,0.07588411867618561,0.2676988223237242,1.6316601896068772,,
135,74.36658477783203,0.07436659187078476,0.2653425514223661,1.628103713239787,,
136,73.64860534667969,0.0736486092209816,0.26600545560051664,1.665182646694922,,
137,74.19463348388672,0.07419463992118835,0.26727807499607625,1.6380137582574728,,
138,75.53614044189453,0.07553614675998688,0.26531118532513775,1.6457962408695785,,
139,75.15875244140625,0.0751587525010109,0.2634696967000007,1.625923649325186,,
140,73.41332244873047,0.07341332733631134,0.25920565708334725,1.6280803099308578,0.43302643767921234,0.6192221063395534
141,75.16136932373047,0.07516137510538101,0.2629854707870898,1.6317867502264662,,
142,71.47991180419922,0.0714799165725708,0.2587598709859229,1.6568286592705104,,
143,75.0462417602539,0.07504624873399734,0.25758054302821803,1.646786796476412,,
144,74.99299621582031,0.07499299943447113,0.2576078360635804,1.655862293373751,,
145,74.27702331542969,0.07427702844142914,0.2553766719571504,1.6518792028036096,,
146,74.6321792602539,0.0746321827173233,0.25638966552231757,1.648148273281193,,
147,74.44876861572266,0.07444877177476883,0.2555076009196245,1.6302218744043337,,
148,75.35427856445312,0.07535428553819656,0.25258475537174213,1.6444508532456765,,
149,76.98822021484375,0.07698822021484375,0.2528395779156034,1.6535114117798337,,
150,74.50308227539062,0.0745030865073204,0.25324121882226985,1.6814090537590427,0.43349448085422027,0.6259658455710663
151,74.15263366699219,0.0741526335477829,0.2522513208860939,1.6000445193201642,,
152,76.25121307373047,0.07625121623277664,0.2496100681080488,1.6413327287161268,,
153,74.4116439819336,0.07441164553165436,0.25192820024029544,1.6646933984647851,,
154,74.50152587890625,0.07450152933597565,0.24974180444013355,1.6425507193545816,,
155,72.69476318359375,0.07269476354122162,0.24714126187918342,1.6662058314321253,,
156,75.50750732421875,0.0755075141787529,0.24595754049970622,1.714127986197591,,
157,74.75169372558594,0.07475169748067856,0.24593442430726323,1.6536837096637909,,
158,73.67353057861328,0.07367353141307831,0.24417375758885132,1.6673682835759225,,
159,73.94630432128906,0.07394630461931229,0.24483332307110417,1.6831337267825706,,
160,73.8335952758789,0.07383359968662262,0.2432915569180006,1.6605404580101066,0.42744789153577145,0.628505015963474
161,73.71488189697266,0.07371488213539124,0.24359897549719206,1.6816819903519267,,
162,73.26802062988281,0.07326802611351013,0.24092694124589972,1.7101056453578836,,
163,73.37557983398438,0.07337558269500732,0.24123824019212806,1.6753701878571565,,
164,75.68256378173828,0.07568256556987762,0.23993088078354272,1.7039854925694389,,
165,75.47232818603516,0.07547233253717422,0.2414744743054235,1.6691444547409893,,
166,74.73316955566406,0.0747331753373146,0.23759710032750767,1.7051692823614237,,
167,75.26654052734375,0.07526654750108719,0.23837850772563468,1.701084380269322,,
168,74.66348266601562,0.07466348260641098,0.23776290293909072,1.7215843222407383,,
169,73.97061157226562,0.07397061586380005,0.23615550498293167,1.695169795890061,,
170,75.77547454833984,0.07577548176050186,0.23480749686689556,1.7224490134754051,0.45729697905988836,0.6261159783819098
171,74.42428588867188,0.07442428916692734,0.23453659810852437,1.732406538276846,,
172,75.89598083496094,0.07589598745107651,0.23362315213472448,1.7270778246512446,,
173,72.5474853515625,0.07254748791456223,0.23411017146946023,1.7052245237832733,,
174,74.61600494384766,0.07461600750684738,0.233273986679939,1.7117229510005352,,
175,75.04034423828125,0.07504034787416458,0.2298604623160921,1.695427749857544,,
176,76.11538696289062,0.07611539214849472,0.2333796938308084,1.6632964127699172,,
177,75.65199279785156,0.07565199583768845,0.22953014702222274,1.689741329071462,,
178,74.65678405761719,0.07465678453445435,0.23220906379534295,1.6536458497166906,,
179,74.9508056640625,0.07495080679655075,0.22943575470555364,1.7223303345178418,,
180,75.92074584960938,0.07592074573040009,0.2269696758296708,1.7712672937975387,0.4195415863140268,0.6254765916872418
181,74.24783325195312,0.07424783706665039,0.22890552511309784,1.6803574806465376,,
182,76.37899017333984,0.07637899369001389,0.22863641804053123,1.7384790391205112,,
183,74.17335510253906,0.07417336106300354,0.22639072852462394,1.7301626137557498,,
184,76.49646759033203,0.07649647444486618,0.22646895374024137,1.659966872330407,,
185,75.3202896118164,0.0753202959895134,0.22652748437572934,1.685309028028084,,
186,74.29293823242188,0.07429294288158417,0.22528834303651812,1.712433313726021,,
187,75.70271301269531,0.0757027193903923,0.22313823881114356,1.7244508089943194,,
188,74.4366455078125,0.07443664968013763,0.22256009494523438,1.7317548490602497,,
189,75.55403137207031,0.07555403560400009,0.22333344346182463,1.7211548451139063,,
190,73.2081298828125,0.07320813089609146,0.22153911649608563,1.8022618948191336,0.4187073410044023,0.6336486161831723
191,73.84595489501953,0.07384596019983292,0.222229657592106,1.7124804193175192,,
192,75.85797119140625,0.075857974588871,0.2203020482065703,1.717449387819729,,
193,74.82940673828125,0.07482940703630447,0.22044074170935207,1.7303373884231463,,
194,76.25642395019531,0.07625642418861389,0.22289748963471193,1.7112329234294847,,
195,73.69425964355469,0.07369426637887955,0.21953553831399603,1.7442025272069597,,
196,73.51458740234375,0.07351458817720413,0.21871847102155945,1.723224739550458,,
197,77.22013854980469,0.0772201418876648,0.22037664492543507,1.7609111651744278,,
198,74.82774353027344,0.07482774555683136,0.21658380198216667,1.736203007383064,,
199,76.08910369873047,0.07608910650014877,0.2154170340581215,1.7847871563157622,,
200,73.51600646972656,0.07351601123809814,0.21594273061418606,1.7524785650618255,0.44671970768003944,0.6320515472918625
